team_id,event_id,player_id,player_name,player_country,placement,record_wins,record_losses,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
yS0T9WtgIlYCiumjpw2X,ST02KJ5wqNl34q3KGE8N,ccc98d6e07f7aa9c,Francisco Campbell,CL,54,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/ST02KJ5wqNl34q3KGE8N/players.json,yS0T9WtgIlYCiumjpw2X,2026-08-03 08:46:08.010721+00,0.2.0
yS4cFs7FMzjQBAwPZfmB,NA02wgUPFDXKmQmqILwS,dca6f95a80fc88ed,Justin Burns,US,31,11,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,yS4cFs7FMzjQBAwPZfmB,2026-08-03 08:46:08.010721+00,0.2.0
yUeDsbNwfg1WlY2CC9ED,LV02kSgge3zYTKAwlomv,28171e1ce53b4c79,Alex Weiner,US,569,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LV02kSgge3zYTKAwlomv/players.json,yUeDsbNwfg1WlY2CC9ED,2026-08-03 08:46:08.010721+00,0.2.0
yVjE0vzoJctPU3A3aWpY,NA02wgUPFDXKmQmqILwS,9b010cd6959b7410,Alex High,US,879,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,yVjE0vzoJctPU3A3aWpY,2026-08-03 08:46:08.010721+00,0.2.0
ybIqcQeFHnhi1WlFBJik,LL02aDtPZHuHLDewaIqy,d32a41d7adfbd913,Cody Colangelo,CA,396,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,ybIqcQeFHnhi1WlFBJik,2026-08-03 08:46:08.010721+00,0.2.0
ycMKcCQMdvK53wn0jvyX,CU02wOcwtjVNH6QdhfNE,13bc9a3475e10cba,João Gabriel Marques,BR,126,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/CU02wOcwtjVNH6QdhfNE/players.json,ycMKcCQMdvK53wn0jvyX,2026-08-03 08:46:08.010721+00,0.2.0
yePyO43u7bZeyHfmbpAw,MB02w71HQZzTvTOYLtXb,3f4fdb2f41a5c254,Kynan Campbell,AU,34,7,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MB02w71HQZzTvTOYLtXb/players.json,yePyO43u7bZeyHfmbpAw,2026-08-03 08:46:08.010721+00,0.2.0
yeflO2wm5VAbva78yRpY,MK02mx9kmM49UZ5g4JxH,568a0fdf6fb82d66,Dylan Stone,US,198,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,yeflO2wm5VAbva78yRpY,2026-08-03 08:46:08.010721+00,0.2.0
yepB36ImTstLISEQBoKY,SG02gVKM38QMVGTcAiZN,1848dc620ec80dd9,Christoph Bley,DE,231,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,yepB36ImTstLISEQBoKY,2026-08-03 08:46:08.010721+00,0.2.0
yfs9IPky2QoWtTShz6n4,SG02gVKM38QMVGTcAiZN,16f033c2b67bb8d4,Tim Van Belleghem,BE,549,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,yfs9IPky2QoWtTShz6n4,2026-08-03 08:46:08.010721+00,0.2.0
ygd0wIphkGYGTwXFDbNv,QT02wgHCgGOEh4NP4jLE,b905930c59b9b1ef,Clemente Mayorquin,MX,194,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/QT02wgHCgGOEh4NP4jLE/players.json,ygd0wIphkGYGTwXFDbNv,2026-08-03 08:46:08.010721+00,0.2.0
yid0dxxs35b0qXjwudiN,SV02wtoHf5SDBUM0ntB2,ed6e4ef795de09b3,Sufián Dhiab Hassán,ES,560,1,8,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SV02wtoHf5SDBUM0ntB2/players.json,yid0dxxs35b0qXjwudiN,2026-08-03 08:46:08.010721+00,0.2.0
ypFKqGs3wDCZKyUwZtuD,LA0226md2zDgZtmvexIY,8507bbcc4c6f34c4,Christian Marcelo Tola Pacheco,BO,408,2,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LA0226md2zDgZtmvexIY/players.json,ypFKqGs3wDCZKyUwZtuD,2026-08-03 08:46:08.010721+00,0.2.0
ypfPpIaLSzUwJVpb8nDp,PT02mMVCgJGPQcHccDoy,eb2a13180c8e811c,Nicholas Tilton,US,500,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,ypfPpIaLSzUwJVpb8nDp,2026-08-03 08:46:08.010721+00,0.2.0
z1LMeoZk1AerNPY1Xj44,HO02w2PgpC7mWHP8zYRI,c1ba511c2e5c8636,Ashton Castillo,US,554,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,z1LMeoZk1AerNPY1Xj44,2026-08-03 08:46:08.010721+00,0.2.0
z4FZTo3WwlSOr7jkgouY,CA02wLAJ2mRyQI5kryVw,7e8b814d65155abe,Theo Franchin Peres,BR,83,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/CA02wLAJ2mRyQI5kryVw/players.json,z4FZTo3WwlSOr7jkgouY,2026-08-03 08:46:08.010721+00,0.2.0
zBwvMKAHlUoQfHhPjWfg,PR02wayEt6qQBnpFi6cp,ad9ebbcbc604d860,Samuel Pereira,ES,61,8,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PR02wayEt6qQBnpFi6cp/players.json,zBwvMKAHlUoQfHhPjWfg,2026-08-03 08:46:08.010721+00,0.2.0
zFG3l574L8NLLVzoWRhp,PT02mMVCgJGPQcHccDoy,51f0b582c7968f16,Adam Hicken,US,477,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,zFG3l574L8NLLVzoWRhp,2026-08-03 08:46:08.010721+00,0.2.0
zGT5lEDI4rK4i9QQztKO,TU02wKzv4cT2BBiI9dEg,06687822ec1a0263,Laurence Archer,UK,805,2,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,zGT5lEDI4rK4i9QQztKO,2026-08-03 08:46:08.010721+00,0.2.0
zOPxtPuc15Fu5UP677IB,EU02mADIyxk2QHCU8dqx,ea62a0aa87d6f1fd,Daniel Rogers,UK,960,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,zOPxtPuc15Fu5UP677IB,2026-08-03 08:46:08.010721+00,0.2.0
zOuGyB8srRlSVDBrw7iV,EU02mADIyxk2QHCU8dqx,4cf45f2698982aaa,Walid Souak,DZ,1032,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,zOuGyB8srRlSVDBrw7iV,2026-08-03 08:46:08.010721+00,0.2.0
zS1N4Ki26vXSvUPQyeC3,OR02wF0GhaiorROTkFlu,3a209c40b543c4ea,Jacob Clarke,US,335,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,zS1N4Ki26vXSvUPQyeC3,2026-08-03 08:46:08.010721+00,0.2.0
zSCvEzL8S5i7N0MQ5YBR,NA02wgUPFDXKmQmqILwS,83147902fb4957bc,Kian Campbell,US,819,2,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,zSCvEzL8S5i7N0MQ5YBR,2026-08-03 08:46:08.010721+00,0.2.0
zSkfCeq638pd7Dr1jP9h,BH02mBOy0UgfISzHnNdU,ceca40d9b37ea2be,Paal André Setane,NO,444,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,zSkfCeq638pd7Dr1jP9h,2026-08-03 08:46:08.010721+00,0.2.0
zWOEU2I32Yi0JQJY9Bcw,LL02aDtPZHuHLDewaIqy,3292eacae2d56667,Umberto Selva,IT,665,0,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,zWOEU2I32Yi0JQJY9Bcw,2026-08-03 08:46:08.010721+00,0.2.0
zavg6itNlEX0fFdYys5e,IN02wbUMQOt2eNv12cgC,9bd828e174cdc772,Michael Upton,US,685,3,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,zavg6itNlEX0fFdYys5e,2026-08-03 08:46:08.010721+00,0.2.0
zb4TNw5B1D9mpWvF6PgV,IN02wbUMQOt2eNv12cgC,5f5258a79bceae3e,Landon Morjal,US,161,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,zb4TNw5B1D9mpWvF6PgV,2026-08-03 08:46:08.010721+00,0.2.0
zfMmh0bVteyeaXIM0j15,MB02w71HQZzTvTOYLtXb,e68ce6d755cea165,Isaac Haymes-Montoya,AU,6,10,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MB02w71HQZzTvTOYLtXb/players.json,zfMmh0bVteyeaXIM0j15,2026-08-03 08:46:08.010721+00,0.2.0
zfU3l3sR9N4cU84ZJW0f,UT02wFHDCjnKgZ9Gscu7,0375fed81f551000,Ken Verstralen,NL,408,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/UT02wFHDCjnKgZ9Gscu7/players.json,zfU3l3sR9N4cU84ZJW0f,2026-08-03 08:46:08.010721+00,0.2.0
zjjBUvyfLK2ZmIWndJhV,TU02wKzv4cT2BBiI9dEg,fae005a68af922d7,Simone Benvenuti,IT,734,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,zjjBUvyfLK2ZmIWndJhV,2026-08-03 08:46:08.010721+00,0.2.0
zkrhW2JyVTNtC3xIhCdq,HO02w2PgpC7mWHP8zYRI,75b59ccf278748fa,Fletcher Dean,US,310,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,zkrhW2JyVTNtC3xIhCdq,2026-08-03 08:46:08.010721+00,0.2.0
zs3iv7xlaXAK33NZpYQA,SG02gVKM38QMVGTcAiZN,ca7175a9fdc01fd4,Markus Karpisch,DE,600,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,zs3iv7xlaXAK33NZpYQA,2026-08-03 08:46:08.010721+00,0.2.0
zthV4Big9UN5les6GwUT,SG02gVKM38QMVGTcAiZN,0580f3553be16417,Andreas Haumann,DE,342,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,zthV4Big9UN5les6GwUT,2026-08-03 08:46:08.010721+00,0.2.0
zvAuX0zlWLBNPhH1iisg,MT02mEWqwYNpTSVPcblx,411fa034b455144e,IRVING ISAAC CABRERA IGLESIAS,MX,47,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MT02mEWqwYNpTSVPcblx/players.json,zvAuX0zlWLBNPhH1iisg,2026-08-03 08:46:08.010721+00,0.2.0
zvlPafxUdnuvJXpZdolS,LL02aDtPZHuHLDewaIqy,904b7c27e2cfbbc6,Pablo Gallego,CO,602,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,zvlPafxUdnuvJXpZdolS,2026-08-03 08:46:08.010721+00,0.2.0
zwrPHThk6egypavqPVSW,PT02mMVCgJGPQcHccDoy,7020c98f9e639059,Brian Theis,US,58,9,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,zwrPHThk6egypavqPVSW,2026-08-03 08:46:08.010721+00,0.2.0
zxqxabVVHL4CaxVGgaDE,LS02w5lpCOiMwPPo7QWD,4a44ee165cd2340d,Thomas Spencer,US,240,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LS02w5lpCOiMwPPo7QWD/players.json,zxqxabVVHL4CaxVGgaDE,2026-08-03 08:46:08.010721+00,0.2.0
zzNReIhyUPstTLW5cJIe,EU02mADIyxk2QHCU8dqx,4ca8bea02eaca64e,Yoonho Park,KR,619,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,zzNReIhyUPstTLW5cJIe,2026-08-03 08:46:08.010721+00,0.2.0
INGsTEJJ51mBmJeRYj6j,MK02mx9kmM49UZ5g4JxH,56a0df9b159d1ba8,Ammar Zahid,US,303,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,INGsTEJJ51mBmJeRYj6j,2026-08-03 08:46:08.010721+00,0.2.0
IQmDqY2LeL20b8dDROnv,FR02mk9EZ28MWiUNIsTN,4d65d3dedbe5de6d,James Clough,UK,107,6,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/FR02mk9EZ28MWiUNIsTN/players.json,IQmDqY2LeL20b8dDROnv,2026-08-03 08:46:08.010721+00,0.2.0
IclVIgm26JtMJkxDNvmP,OR02wF0GhaiorROTkFlu,1ea62a8c2d242978,Bhushan Thumsi,US,1,16,1,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,IclVIgm26JtMJkxDNvmP,2026-08-03 08:46:08.010721+00,0.2.0
Id1Hle38sRPGYa3A0PFW,MK02mx9kmM49UZ5g4JxH,98f2dffd93c19733,Sean Kelly,US,597,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,Id1Hle38sRPGYa3A0PFW,2026-08-03 08:46:08.010721+00,0.2.0
JBHLiaJDMfIR8Vr4aTlM,CU02wOcwtjVNH6QdhfNE,7e8b814d65155abe,Theo Franchin Peres,BR,89,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/CU02wOcwtjVNH6QdhfNE/players.json,JBHLiaJDMfIR8Vr4aTlM,2026-08-03 08:46:08.010721+00,0.2.0
JQUOr3ExuvFcO5mCRoeE,SY02sMDp6JmCcnCynSLn,026572f12a276377,Phasin Sakthaworn,AU,257,1,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SY02sMDp6JmCcnCynSLn/players.json,JQUOr3ExuvFcO5mCRoeE,2026-08-03 08:46:08.010721+00,0.2.0
JWvA85FsBpltVKYs5pOl,EU02mADIyxk2QHCU8dqx,e10d401bd201d3a2,Donatella De Mena,IT,1047,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,JWvA85FsBpltVKYs5pOl,2026-08-03 08:46:08.010721+00,0.2.0
JblXO7h5RHTPT3WC0Q4B,EU02mADIyxk2QHCU8dqx,38e65c974ff0f64b,Mattia Podestà,IT,343,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,JblXO7h5RHTPT3WC0Q4B,2026-08-03 08:46:08.010721+00,0.2.0
JcWAM8QvuADl0PdHWE6k,IN02wbUMQOt2eNv12cgC,51089ccf13fd76a2,Donovan Labriola,US,546,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,JcWAM8QvuADl0PdHWE6k,2026-08-03 08:46:08.010721+00,0.2.0
Jiq24DhlGnjfZQxgapVs,SG02gVKM38QMVGTcAiZN,663cdda8e50c7633,Adam Cherfaoui,FR,127,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,Jiq24DhlGnjfZQxgapVs,2026-08-03 08:46:08.010721+00,0.2.0
JpPzmBn9tgiDPeWvWIZM,TU02wKzv4cT2BBiI9dEg,f9b0cfea0bcfd922,Yubay Fernando Wan Rico,ES,208,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,JpPzmBn9tgiDPeWvWIZM,2026-08-03 08:46:08.010721+00,0.2.0
JtTpdqEhjdYwUtOZXvJo,EU02mADIyxk2QHCU8dqx,78eb65ce9aad90ca,Morgan Fisher,UK,1113,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,JtTpdqEhjdYwUtOZXvJo,2026-08-03 08:46:08.010721+00,0.2.0
JxzuWtwMmHpSMdBK0t8g,PT02mMVCgJGPQcHccDoy,334610a211a8d351,Ellie Gray,US,126,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,JxzuWtwMmHpSMdBK0t8g,2026-08-03 08:46:08.010721+00,0.2.0
JzbEWXWZb2ukhw3gbhKc,EU02mADIyxk2QHCU8dqx,1370b42e82b7b240,Robert Zollinger,UK,511,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,JzbEWXWZb2ukhw3gbhKc,2026-08-03 08:46:08.010721+00,0.2.0
K3PzhY4mvNWgR6dsW7b4,MK02mx9kmM49UZ5g4JxH,8a291383b0016be7,Hunter Guyer,US,284,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,K3PzhY4mvNWgR6dsW7b4,2026-08-03 08:46:08.010721+00,0.2.0
K4OnKpWzP24glgbioste,EU02mADIyxk2QHCU8dqx,cfe0a2cce7d01805,Matthis Simon,DE,821,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,K4OnKpWzP24glgbioste,2026-08-03 08:46:08.010721+00,0.2.0
K7YZY1FinC5ReJv93hyf,NA02wgUPFDXKmQmqILwS,588c08d8fc08ea31,Joseph Selmer,US,804,2,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,K7YZY1FinC5ReJv93hyf,2026-08-03 08:46:08.010721+00,0.2.0
K9efqrcVjWXZTIrYxohi,TU02wKzv4cT2BBiI9dEg,d43e0701dc66fd48,Daniele Kaygorodova,IT,39,10,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,K9efqrcVjWXZTIrYxohi,2026-08-03 08:46:08.010721+00,0.2.0
KAHHZMMoPvvr5MvuEOyb,PT02mMVCgJGPQcHccDoy,0c663d06fa0286ee,Henry Rich,AU,23,9,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,KAHHZMMoPvvr5MvuEOyb,2026-08-03 08:46:08.010721+00,0.2.0
KPDVqrrJmZa43j77rZn3,BH02mBOy0UgfISzHnNdU,7add574eaf4abbe4,Alessandro Pietro Tucci,IT,304,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,KPDVqrrJmZa43j77rZn3,2026-08-03 08:46:08.010721+00,0.2.0
KWe8shtzM4QQQq2WgMMw,IN02wbUMQOt2eNv12cgC,ebb3c701798b4d6d,Conner Isaacs,US,930,1,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,KWe8shtzM4QQQq2WgMMw,2026-08-03 08:46:08.010721+00,0.2.0
KXZyMfXR0XXkBKll2nrC,EU02mADIyxk2QHCU8dqx,31f4b94aa71caff0,Yuki Kazeko,US,1363,1,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,KXZyMfXR0XXkBKll2nrC,2026-08-03 08:46:08.010721+00,0.2.0
KfTkqaWOBqK66nsAmH43,TO027Rvi7XmbN1f355Nc,096e06bb155c83e7,Arath Alejandro Vera Almaraz,MX,112,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,KfTkqaWOBqK66nsAmH43,2026-08-03 08:46:08.010721+00,0.2.0
KkAv8FplwdjvaW6nOk8Q,SY02sMDp6JmCcnCynSLn,7f1e9bbb712db6fa,Nick Beckwith,AU,184,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SY02sMDp6JmCcnCynSLn/players.json,KkAv8FplwdjvaW6nOk8Q,2026-08-03 08:46:08.010721+00,0.2.0
KmN0oqLvfnEvhgrzoyvq,OR02wF0GhaiorROTkFlu,0f717ce10683a379,Luis Diaz,US,177,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,KmN0oqLvfnEvhgrzoyvq,2026-08-03 08:46:08.010721+00,0.2.0
KpSzcd1RjR5OXdTUsvE2,FR02mk9EZ28MWiUNIsTN,071bb8431f62a817,Oliver Achermann,CH,211,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/FR02mk9EZ28MWiUNIsTN/players.json,KpSzcd1RjR5OXdTUsvE2,2026-08-03 08:46:08.010721+00,0.2.0
L3dmYjpVZArjFLBUlpaZ,EU02mADIyxk2QHCU8dqx,f15b295c86c256e6,Joseph Ugarte,US,90,10,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,L3dmYjpVZArjFLBUlpaZ,2026-08-03 08:46:08.010721+00,0.2.0
LAwiQRqhW1jHlsvPekiT,SE027LIri9yqbewCPonE,6d76acff5933bc12,Grayson Decker,US,630,2,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SE027LIri9yqbewCPonE/players.json,LAwiQRqhW1jHlsvPekiT,2026-08-03 08:46:08.010721+00,0.2.0
LK9SrMu8EoL0nEapJOrZ,TU02wKzv4cT2BBiI9dEg,41b00001d63336ab,Ugo Fanin,IT,113,7,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,LK9SrMu8EoL0nEapJOrZ,2026-08-03 08:46:08.010721+00,0.2.0
LOa0PSt8OuXQxfiQHfoo,ME02w00ChbJUX07ROH4K,860c1253c5feae23,Benjamin Harlan,US,41,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/ME02w00ChbJUX07ROH4K/players.json,LOa0PSt8OuXQxfiQHfoo,2026-08-03 08:46:08.010721+00,0.2.0
LRSt20UrF76ImMvbLtuJ,NA02wgUPFDXKmQmqILwS,9f9eb64c59e20e1c,Sierra Elsbecker,US,833,3,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,LRSt20UrF76ImMvbLtuJ,2026-08-03 08:46:08.010721+00,0.2.0
LUs5vRG8OxqXlVSshwF6,TO027Rvi7XmbN1f355Nc,183287db1dfa4ace,Pedro Vidotti,BR,235,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,LUs5vRG8OxqXlVSshwF6,2026-08-03 08:46:08.010721+00,0.2.0
LVhorxVryqLJ8dl7qq0Z,TU02wKzv4cT2BBiI9dEg,74e0f7e921f926b9,Karim Salem,NL,442,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,LVhorxVryqLJ8dl7qq0Z,2026-08-03 08:46:08.010721+00,0.2.0
LWQPc5ZWTGQp4v8gZm41,HO02w2PgpC7mWHP8zYRI,4e1a561f7295472b,Robert Tesoriero,US,437,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,LWQPc5ZWTGQp4v8gZm41,2026-08-03 08:46:08.010721+00,0.2.0
LZKD2iXezbCdyMlYwd7i,LA0226md2zDgZtmvexIY,259f7c70e891e7a6,Juan Manuel Odriozola,ES,83,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LA0226md2zDgZtmvexIY/players.json,LZKD2iXezbCdyMlYwd7i,2026-08-03 08:46:08.010721+00,0.2.0
LZPonYUU5lsiKydpdTky,EU02mADIyxk2QHCU8dqx,2f110ff62c6f7a60,Erik Stiefel,DE,895,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,LZPonYUU5lsiKydpdTky,2026-08-03 08:46:08.010721+00,0.2.0
LayYDdv9Oqffsb9ExQpa,TO027Rvi7XmbN1f355Nc,d1dfcf49905e0371,Macey Marlowe,US,675,1,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,LayYDdv9Oqffsb9ExQpa,2026-08-03 08:46:08.010721+00,0.2.0
Lk8Vv92s8rM6ZTQJDM7T,NA02wgUPFDXKmQmqILwS,3f8bdd3032761716,Shane Oldham,US,924,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,Lk8Vv92s8rM6ZTQJDM7T,2026-08-03 08:46:08.010721+00,0.2.0
